order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
o02629,c0585,delivered,2017-03-08 02:00:00,2017-03-19 02:00:00
o02630,c0585,delivered,2017-09-06 17:00:00,2017-09-19 17:00:00
o02631,c0586,delivered,2017-04-10 05:00:00,2017-04-25 05:00:00
o02632,c0586,delivered,2017-07-23 16:00:00,2017-08-15 16:00:00
o02633,c0586,delivered,2017-08-04 13:00:00,2017-08-25 13:00:00
o02634,c0586,delivered,2017-05-08 12:00:00,2017-05-17 12:00:00
o02635,c0587,delivered,2018-01-17 17:00:00,2018-01-22 17:00:00
o02636,c0587,delivered,2017-04-24 00:00:00,2017-04-26 00:00:00
o02637,c0587,delivered,2017-01-31 16:00:00,2017-02-22 16:00:00
o02638,c0587,delivered,2017-09-07 21:00:00,2017-09-25 21:00:00
o02639,c0588,delivered,2018-05-07 17:00:00,2018-05-13 17:00:00
o02640,c0588,delivered,2017-11-15 12:00:00,2017-12-01 12:00:00
o02641,c0588,delivered,2018-04-30 02:00:00,2018-05-17 02:00:00
o02642,c0589,delivered,2018-05-22 02:00:00,2018-06-02 02:00:00
o02643,c0589,delivered,2018-06-29 00:00:00,2018-07-04 00:00:00
o02644,c0590,delivered,2018-05-04 04:00:00,2018-05-22 04:00:00
o02645,c0590,delivered,2018-07-02 11:00:00,2018-07-15 11:00:00
o02646,c0590,delivered,2017-09-18 08:00:00,2017-09-28 08:00:00
o02647,c0590,delivered,2017-12-03 21:00:00,2017-12-27 21:00:00
o02648,c0590,delivered,2018-06-11 02:00:00,2018-06-20 02:00:00
o02649,c0590,delivered,2018-04-06 13:00:00,2018-04-15 13:00:00
o02650,c0590,delivered,2017-07-09 02:00:00,2017-07-18 02:00:00
o02651,c0591,delivered,2017-09-14 09:00:00,2017-09-28 09:00:00
o02652,c0591,delivered,2017-06-15 04:00:00,2017-07-07 04:00:00
o02653,c0592,delivered,2017-09-04 06:00:00,2017-09-20 06:00:00
o02654,c0592,delivered,2017-11-26 13:00:00,2017-12-03 13:00:00
o02655,c0592,delivered,2018-03-16 04:00:00,2018-04-06 04:00:00
o02656,c0593,delivered,2017-09-15 09:00:00,2017-09-25 09:00:00
o02657,c0593,delivered,2017-09-15 15:00:00,2017-09-28 15:00:00
o02658,c0593,delivered,2017-03-19 13:00:00,2017-03-27 13:00:00
o02659,c0594,delivered,2017-03-07 20:00:00,2017-03-16 20:00:00
o02660,c0594,delivered,2017-12-28 04:00:00,2018-01-06 04:00:00
o02661,c0594,delivered,2017-08-23 03:00:00,2017-09-16 03:00:00
o02662,c0594,delivered,2017-07-09 13:00:00,2017-07-24 13:00:00
o02663,c0595,delivered,2017-09-19 14:00:00,2017-10-04 14:00:00
o02664,c0595,delivered,2017-02-18 16:00:00,2017-02-22 16:00:00
o02665,c0595,delivered,2017-09-22 08:00:00,2017-10-04 08:00:00
o02666,c0595,delivered,2017-02-13 16:00:00,2017-02-24 16:00:00
o02667,c0595,delivered,2017-02-07 00:00:00,2017-02-21 00:00:00
o02668,c0595,delivered,2018-02-10 13:00:00,2018-02-28 13:00:00
o02669,c0596,delivered,2018-04-06 20:00:00,2018-04-30 20:00:00
o02670,c0596,delivered,2018-06-22 19:00:00,2018-07-03 19:00:00
o02671,c0596,delivered,2017-11-03 14:00:00,2017-11-08 14:00:00
o02672,c0596,delivered,2018-02-17 14:00:00,2018-03-02 14:00:00
o02673,c0596,delivered,2018-05-23 16:00:00,2018-06-15 16:00:00
o02674,c0596,delivered,2018-08-17 19:00:00,2018-08-25 19:00:00
o02675,c0597,delivered,2017-04-25 07:00:00,2017-05-13 07:00:00
o02676,c0597,delivered,2018-06-10 21:00:00,2018-06-27 21:00:00
o02677,c0597,delivered,2018-02-19 22:00:00,2018-03-08 22:00:00
o02678,c0597,delivered,2017-03-27 12:00:00,2017-04-06 12:00:00
o02679,c0597,delivered,2018-01-23 15:00:00,2018-01-31 15:00:00
o02680,c0597,delivered,2017-07-02 02:00:00,2017-07-10 02:00:00
o02681,c0597,delivered,2018-05-19 15:00:00,2018-06-11 15:00:00
o02682,c0597,delivered,2018-07-18 20:00:00,2018-07-24 20:00:00
o02683,c0597,delivered,2017-07-23 01:00:00,2017-07-27 01:00:00
o02684,c0598,delivered,2017-05-21 06:00:00,2017-05-23 06:00:00
o02685,c0598,delivered,2018-05-28 12:00:00,2018-06-14 12:00:00
o02686,c0598,delivered,2018-02-02 23:00:00,2018-02-07 23:00:00
o02687,c0598,delivered,2017-07-28 07:00:00,2017-08-11 07:00:00
o02688,c0598,delivered,2017-11-16 18:00:00,2017-11-30 18:00:00
o02689,c0598,delivered,2017-05-23 13:00:00,2017-06-16 13:00:00
o02690,c0599,delivered,2017-12-18 14:00:00,2017-12-24 14:00:00
o02691,c0599,delivered,2017-01-05 05:00:00,2017-01-07 05:00:00
o02692,c0600,delivered,2017-10-02 21:00:00,2017-10-14 21:00:00
o02693,c0600,delivered,2018-01-28 20:00:00,2018-02-16 20:00:00
o02694,c0600,delivered,2018-01-31 18:00:00,2018-02-08 18:00:00
o02695,c0600,delivered,2017-09-13 09:00:00,2017-10-03 09:00:00
o02696,c0600,delivered,2017-09-06 22:00:00,2017-09-12 22:00:00
o02697,c0600,delivered,2017-04-15 17:00:00,2017-05-04 17:00:00
o02698,c0601,delivered,2018-02-17 07:00:00,2018-02-19 07:00:00
o02699,c0601,delivered,2017-07-15 11:00:00,2017-07-26 11:00:00
o02700,c0601,delivered,2018-07-15 20:00:00,2018-08-03 20:00:00
o02701,c0601,delivered,2017-01-14 03:00:00,2017-01-25 03:00:00
o02702,c0601,delivered,2018-01-13 16:00:00,2018-01-21 16:00:00
o02703,c0602,delivered,2017-03-09 07:00:00,2017-03-29 07:00:00
o02704,c0602,delivered,2018-08-23 22:00:00,2018-09-07 22:00:00
o02705,c0602,delivered,2017-02-25 23:00:00,2017-03-02 23:00:00
o02706,c0602,delivered,2017-06-13 23:00:00,2017-06-26 23:00:00
o02707,c0602,delivered,2017-05-01 12:00:00,2017-05-04 12:00:00
o02708,c0602,delivered,2017-07-11 22:00:00,2017-07-19 22:00:00
o02709,c0602,delivered,2018-06-27 13:00:00,2018-07-14 13:00:00
o02710,c0603,delivered,2018-03-04 13:00:00,2018-03-06 13:00:00
o02711,c0603,delivered,2018-07-13 11:00:00,2018-07-30 11:00:00
o02712,c0603,delivered,2017-12-03 15:00:00,2017-12-13 15:00:00
o02713,c0603,delivered,2018-05-28 05:00:00,2018-06-14 05:00:00
o02714,c0603,delivered,2017-12-18 12:00:00,2017-12-20 12:00:00
o02715,c0603,delivered,2017-08-25 01:00:00,2017-09-07 01:00:00
o02716,c0603,delivered,2018-02-23 12:00:00,2018-03-14 12:00:00
o02717,c0603,delivered,2017-08-08 07:00:00,2017-08-20 07:00:00
o02718,c0603,delivered,2017-05-20 19:00:00,2017-06-09 19:00:00
o02719,c0604,delivered,2017-09-11 19:00:00,2017-09-13 19:00:00
o02720,c0604,delivered,2017-04-05 06:00:00,2017-04-15 06:00:00
o02721,c0604,delivered,2017-05-21 12:00:00,2017-06-10 12:00:00
o02722,c0604,delivered,2017-10-05 10:00:00,2017-10-08 10:00:00
o02723,c0604,delivered,2017-06-20 19:00:00,2017-07-10 19:00:00
o02724,c0605,delivered,2017-03-05 00:00:00,2017-03-26 00:00:00
o02725,c0605,delivered,2017-04-16 13:00:00,2017-05-07 13:00:00
o02726,c0605,delivered,2018-04-24 13:00:00,2018-05-04 13:00:00
o02727,c0606,delivered,2018-04-16 16:00:00,2018-05-07 16:00:00
o02728,c0606,delivered,2017-11-09 22:00:00,2017-11-28 22:00:00
o02729,c0606,delivered,2017-02-08 07:00:00,2017-02-28 07:00:00
o02730,c0606,delivered,2017-03-12 17:00:00,2017-03-21 17:00:00
o02731,c0607,delivered,2017-05-06 12:00:00,2017-05-29 12:00:00
o02732,c0608,delivered,2018-06-30 09:00:00,2018-07-02 09:00:00
o02733,c0608,delivered,2018-06-24 21:00:00,2018-07-09 21:00:00
o02734,c0608,delivered,2018-01-18 12:00:00,2018-01-20 12:00:00
o02735,c0608,delivered,2017-04-07 03:00:00,2017-04-30 03:00:00
o02736,c0608,delivered,2017-01-31 13:00:00,2017-02-10 13:00:00
o02737,c0609,delivered,2017-01-04 22:00:00,2017-01-06 22:00:00
o02738,c0609,delivered,2018-06-05 18:00:00,2018-06-25 18:00:00
o02739,c0609,delivered,2017-04-09 21:00:00,2017-04-24 21:00:00
o02740,c0610,delivered,2017-09-02 16:00:00,2017-09-11 16:00:00
o02741,c0610,delivered,2017-06-19 06:00:00,2017-07-04 06:00:00
o02742,c0610,delivered,2018-01-01 05:00:00,2018-01-08 05:00:00
o02743,c0610,delivered,2018-07-30 12:00:00,2018-08-20 12:00:00
o02744,c0610,delivered,2017-07-20 06:00:00,2017-07-28 06:00:00
o02745,c0610,delivered,2017-11-18 18:00:00,2017-12-01 18:00:00
o02746,c0611,delivered,2017-06-29 23:00:00,2017-07-14 23:00:00
o02747,c0611,delivered,2017-08-28 00:00:00,2017-09-11 00:00:00
o02748,c0611,delivered,2018-01-13 22:00:00,2018-01-20 22:00:00
o02749,c0611,delivered,2017-04-09 23:00:00,2017-04-23 23:00:00
o02750,c0611,delivered,2017-01-17 02:00:00,2017-01-29 02:00:00
o02751,c0611,delivered,2018-01-11 05:00:00,2018-01-21 05:00:00
o02752,c0612,delivered,2018-03-24 23:00:00,2018-04-06 23:00:00
o02753,c0612,delivered,2017-09-10 08:00:00,2017-09-15 08:00:00
o02754,c0612,delivered,2017-02-02 20:00:00,2017-02-04 20:00:00
o02755,c0612,delivered,2018-05-15 05:00:00,2018-06-01 05:00:00
o02756,c0612,delivered,2018-08-02 17:00:00,2018-08-20 17:00:00
o02757,c0613,delivered,2017-06-10 14:00:00,2017-06-26 14:00:00
o02758,c0613,delivered,2017-09-16 00:00:00,2017-10-08 00:00:00
o02759,c0613,delivered,2017-04-30 23:00:00,2017-05-23 23:00:00
o02760,c0613,delivered,2017-01-12 17:00:00,2017-01-28 17:00:00
o02761,c0613,delivered,2017-05-21 19:00:00,2017-05-25 19:00:00
o02762,c0613,delivered,2017-06-01 22:00:00,2017-06-20 22:00:00
o02763,c0613,delivered,2017-03-10 03:00:00,2017-03-17 03:00:00
o02764,c0614,delivered,2017-02-12 04:00:00,2017-02-27 04:00:00
o02765,c0614,delivered,2017-01-05 06:00:00,2017-01-14 06:00:00
o02766,c0614,delivered,2018-08-14 23:00:00,2018-09-04 23:00:00
o02767,c0614,delivered,2017-07-27 12:00:00,2017-08-09 12:00:00
o02768,c0614,delivered,2018-06-07 17:00:00,2018-06-29 17:00:00
o02769,c0614,delivered,2017-12-02 22:00:00,2017-12-21 22:00:00
o02770,c0614,delivered,2018-03-26 15:00:00,2018-04-04 15:00:00
o02771,c0614,delivered,2018-01-06 08:00:00,2018-01-22 08:00:00
o02772,c0615,delivered,2017-06-04 19:00:00,2017-06-19 19:00:00
o02773,c0615,delivered,2018-03-08 05:00:00,2018-03-28 05:00:00
o02774,c0615,delivered,2018-05-03 03:00:00,2018-05-13 03:00:00
o02775,c0615,delivered,2018-02-17 20:00:00,2018-03-07 20:00:00
o02776,c0616,delivered,2017-10-14 07:00:00,2017-11-05 07:00:00
o02777,c0616,delivered,2018-06-16 21:00:00,2018-06-25 21:00:00
o02778,c0616,delivered,2017-09-23 05:00:00,2017-10-16 05:00:00
o02779,c0616,delivered,2018-06-12 04:00:00,2018-06-19 04:00:00
o02780,c0617,delivered,2017-12-02 09:00:00,2017-12-14 09:00:00
o02781,c0617,delivered,2017-08-12 16:00:00,2017-09-03 16:00:00
o02782,c0617,delivered,2018-07-12 10:00:00,2018-08-02 10:00:00
o02783,c0617,delivered,2018-02-27 04:00:00,2018-03-19 04:00:00
o02784,c0617,delivered,2017-08-02 15:00:00,2017-08-20 15:00:00
o02785,c0617,delivered,2018-07-28 22:00:00,2018-08-17 22:00:00
o02786,c0617,delivered,2017-11-04 09:00:00,2017-11-16 09:00:00
o02787,c0617,delivered,2018-08-02 04:00:00,2018-08-16 04:00:00
o02788,c0618,delivered,2018-02-18 00:00:00,2018-03-06 00:00:00
o02789,c0618,delivered,2017-06-08 06:00:00,2017-06-24 06:00:00
o02790,c0618,delivered,2017-01-06 03:00:00,2017-01-18 03:00:00
o02791,c0618,delivered,2017-12-22 02:00:00,2018-01-01 02:00:00
o02792,c0618,delivered,2017-07-06 12:00:00,2017-07-14 12:00:00
o02793,c0618,delivered,2017-01-02 12:00:00,2017-01-23 12:00:00
o02794,c0619,delivered,2017-12-22 08:00:00,2018-01-04 08:00:00
o02795,c0619,delivered,2017-03-27 05:00:00,2017-04-08 05:00:00
o02796,c0619,delivered,2017-12-27 11:00:00,2018-01-20 11:00:00
o02797,c0619,delivered,2018-01-23 00:00:00,2018-02-06 00:00:00
o02798,c0619,delivered,2017-12-21 01:00:00,2017-12-31 01:00:00
o02799,c0619,delivered,2018-06-14 08:00:00,2018-06-26 08:00:00
o02800,c0620,delivered,2017-05-15 01:00:00,2017-05-24 01:00:00
o02801,c0620,delivered,2018-04-15 23:00:00,2018-05-02 23:00:00
o02802,c0620,delivered,2018-05-21 15:00:00,2018-06-07 15:00:00
o02803,c0621,delivered,2017-09-17 01:00:00,2017-09-28 01:00:00
o02804,c0621,delivered,2018-06-10 12:00:00,2018-06-29 12:00:00
o02805,c0621,delivered,2017-01-31 04:00:00,2017-02-08 04:00:00
o02806,c0622,delivered,2017-08-07 23:00:00,2017-08-19 23:00:00
o02807,c0622,delivered,2018-02-07 15:00:00,2018-02-18 15:00:00
o02808,c0622,delivered,2018-08-11 05:00:00,2018-08-13 05:00:00
o02809,c0623,delivered,2018-03-30 15:00:00,2018-04-06 15:00:00
o02810,c0623,delivered,2018-06-12 03:00:00,2018-06-19 03:00:00
o02811,c0623,delivered,2017-04-04 04:00:00,2017-04-22 04:00:00
o02812,c0623,delivered,2018-03-04 15:00:00,2018-03-25 15:00:00
o02813,c0624,delivered,2017-02-12 14:00:00,2017-02-16 14:00:00
o02814,c0624,delivered,2018-08-05 15:00:00,2018-08-24 15:00:00
o02815,c0624,delivered,2017-12-14 09:00:00,2017-12-31 09:00:00
o02816,c0624,delivered,2018-05-24 04:00:00,2018-06-15 04:00:00
o02817,c0624,delivered,2018-03-18 02:00:00,2018-04-10 02:00:00
o02818,c0625,delivered,2017-04-20 14:00:00,2017-04-24 14:00:00
o02819,c0625,delivered,2017-04-30 15:00:00,2017-05-17 15:00:00
o02820,c0625,delivered,2018-02-22 08:00:00,2018-03-14 08:00:00
o02821,c0625,delivered,2017-01-30 20:00:00,2017-02-07 20:00:00
o02822,c0625,delivered,2018-01-13 21:00:00,2018-01-20 21:00:00
o02823,c0626,delivered,2017-09-07 19:00:00,2017-09-28 19:00:00
o02824,c0626,delivered,2017-05-24 12:00:00,2017-06-02 12:00:00
o02825,c0626,delivered,2017-11-11 09:00:00,2017-11-13 09:00:00
o02826,c0626,delivered,2018-07-17 15:00:00,2018-07-29 15:00:00
o02827,c0626,delivered,2017-03-07 01:00:00,2017-03-20 01:00:00
o02828,c0626,delivered,2018-01-30 06:00:00,2018-02-18 06:00:00
o02829,c0626,delivered,2017-08-27 00:00:00,2017-09-10 00:00:00
o02830,c0627,delivered,2017-04-21 00:00:00,2017-04-25 00:00:00
o02831,c0627,delivered,2017-06-23 12:00:00,2017-07-17 12:00:00
o02832,c0627,delivered,2017-05-13 01:00:00,2017-05-19 01:00:00
o02833,c0627,delivered,2017-07-14 04:00:00,2017-07-23 04:00:00
o02834,c0628,delivered,2018-08-13 09:00:00,2018-08-29 09:00:00
o02835,c0628,delivered,2018-02-21 03:00:00,2018-02-28 03:00:00
o02836,c0628,delivered,2017-09-10 11:00:00,2017-09-12 11:00:00
o02837,c0629,delivered,2018-01-28 07:00:00,2018-02-06 07:00:00
o02838,c0629,delivered,2018-01-02 22:00:00,2018-01-23 22:00:00
o02839,c0629,delivered,2018-08-19 09:00:00,2018-08-23 09:00:00
o02840,c0629,delivered,2017-05-12 08:00:00,2017-05-20 08:00:00
o02841,c0630,delivered,2017-05-07 03:00:00,2017-05-13 03:00:00
o02842,c0630,delivered,2018-02-05 11:00:00,2018-02-07 11:00:00
o02843,c0631,delivered,2017-12-09 20:00:00,2017-12-20 20:00:00
o02844,c0631,delivered,2017-07-13 06:00:00,2017-07-23 06:00:00
o02845,c0632,delivered,2017-06-19 22:00:00,2017-07-13 22:00:00
o02846,c0632,delivered,2017-07-28 22:00:00,2017-08-18 22:00:00
o02847,c0632,delivered,2017-02-16 11:00:00,2017-03-05 11:00:00
o02848,c0632,delivered,2017-09-14 10:00:00,2017-09-27 10:00:00
o02849,c0633,delivered,2018-02-23 07:00:00,2018-03-10 07:00:00
o02850,c0633,delivered,2017-05-29 21:00:00,2017-06-01 21:00:00
o02851,c0633,delivered,2017-02-10 00:00:00,2017-02-20 00:00:00
o02852,c0633,delivered,2018-01-04 23:00:00,2018-01-16 23:00:00
o02853,c0634,delivered,2017-04-21 08:00:00,2017-04-25 08:00:00
o02854,c0634,delivered,2017-10-14 17:00:00,2017-10-16 17:00:00
o02855,c0634,delivered,2018-04-18 05:00:00,2018-05-05 05:00:00
o02856,c0635,delivered,2018-05-11 18:00:00,2018-05-28 18:00:00
o02857,c0635,delivered,2018-02-26 04:00:00,2018-03-03 04:00:00
o02858,c0635,delivered,2017-08-20 14:00:00,2017-09-05 14:00:00
o02859,c0635,delivered,2018-04-18 07:00:00,2018-05-09 07:00:00
o02860,c0636,delivered,2017-10-01 05:00:00,2017-10-19 05:00:00
o02861,c0636,delivered,2017-03-19 09:00:00,2017-04-07 09:00:00
o02862,c0636,delivered,2018-04-14 06:00:00,2018-04-19 06:00:00
o02863,c0636,delivered,2017-01-20 02:00:00,2017-02-09 02:00:00
o02864,c0636,delivered,2018-04-22 12:00:00,2018-05-07 12:00:00
o02865,c0637,delivered,2017-07-18 04:00:00,2017-07-20 04:00:00
o02866,c0637,delivered,2018-02-13 00:00:00,2018-02-17 00:00:00
o02867,c0637,delivered,2018-04-27 13:00:00,2018-05-10 13:00:00
o02868,c0638,delivered,2017-05-13 03:00:00,2017-05-25 03:00:00
o02869,c0638,delivered,2017-08-06 12:00:00,2017-08-11 12:00:00
o02870,c0638,delivered,2017-05-21 02:00:00,2017-06-01 02:00:00
o02871,c0638,delivered,2017-06-17 05:00:00,2017-07-01 05:00:00
o02872,c0638,delivered,2017-10-30 05:00:00,2017-11-17 05:00:00
o02873,c0639,delivered,2017-07-28 08:00:00,2017-08-09 08:00:00
o02874,c0639,delivered,2017-03-26 10:00:00,2017-04-10 10:00:00
o02875,c0639,delivered,2017-03-20 13:00:00,2017-03-22 13:00:00
o02876,c0639,delivered,2018-01-02 00:00:00,2018-01-08 00:00:00
o02877,c0639,delivered,2017-08-01 14:00:00,2017-08-19 14:00:00
o02878,c0639,delivered,2017-10-13 03:00:00,2017-10-23 03:00:00
o02879,c0640,delivered,2018-04-24 02:00:00,2018-05-12 02:00:00
o02880,c0640,delivered,2017-08-23 00:00:00,2017-09-09 00:00:00
o02881,c0640,delivered,2017-01-17 08:00:00,2017-01-23 08:00:00
o02882,c0641,delivered,2017-12-22 01:00:00,2017-12-26 01:00:00
o02883,c0641,delivered,2017-11-20 23:00:00,2017-11-22 23:00:00
o02884,c0641,delivered,2017-10-08 19:00:00,2017-10-16 19:00:00
o02885,c0641,delivered,2017-10-27 20:00:00,2017-11-14 20:00:00
o02886,c0642,delivered,2017-06-28 18:00:00,2017-07-15 18:00:00
o02887,c0642,delivered,2017-11-05 10:00:00,2017-11-28 10:00:00
o02888,c0642,delivered,2018-06-16 23:00:00,2018-07-03 23:00:00
o02889,c0642,delivered,2017-08-07 02:00:00,2017-08-11 02:00:00
o02890,c0642,delivered,2018-08-02 08:00:00,2018-08-06 08:00:00
o02891,c0643,delivered,2017-05-16 00:00:00,2017-05-30 00:00:00
o02892,c0643,delivered,2017-12-26 09:00:00,2018-01-14 09:00:00
o02893,c0643,delivered,2017-10-20 23:00:00,2017-11-08 23:00:00
o02894,c0644,delivered,2017-02-15 06:00:00,2017-03-06 06:00:00
o02895,c0644,delivered,2017-11-23 18:00:00,2017-12-02 18:00:00
o02896,c0644,delivered,2017-01-24 18:00:00,2017-02-13 18:00:00
o02897,c0644,delivered,2018-01-24 09:00:00,2018-01-26 09:00:00
o02898,c0645,delivered,2018-03-19 15:00:00,2018-04-05 15:00:00
o02899,c0646,delivered,2017-04-14 17:00:00,2017-05-02 17:00:00
o02900,c0646,delivered,2018-06-06 13:00:00,2018-06-24 13:00:00
o02901,c0646,delivered,2017-09-02 16:00:00,2017-09-19 16:00:00
o02902,c0646,delivered,2018-04-19 20:00:00,2018-04-21 20:00:00
o02903,c0646,delivered,2018-04-19 19:00:00,2018-05-03 19:00:00
o02904,c0646,delivered,2017-11-12 17:00:00,2017-11-24 17:00:00
o02905,c0647,delivered,2017-09-09 19:00:00,2017-09-29 19:00:00
o02906,c0647,delivered,2017-05-06 19:00:00,2017-05-15 19:00:00
o02907,c0647,delivered,2017-03-25 21:00:00,2017-04-01 21:00:00
o02908,c0647,delivered,2017-05-04 06:00:00,2017-05-17 06:00:00
o02909,c0648,delivered,2017-04-11 03:00:00,2017-04-22 03:00:00
o02910,c0648,delivered,2017-05-13 04:00:00,2017-06-04 04:00:00
o02911,c0648,delivered,2017-12-29 00:00:00,2018-01-02 00:00:00
o02912,c0648,delivered,2018-05-10 06:00:00,2018-05-15 06:00:00
o02913,c0648,delivered,2018-02-09 20:00:00,2018-02-20 20:00:00
o02914,c0648,delivered,2018-03-28 10:00:00,2018-04-01 10:00:00
o02915,c0648,delivered,2018-05-01 22:00:00,2018-05-25 22:00:00
o02916,c0648,delivered,2017-03-02 13:00:00,2017-03-18 13:00:00
o02917,c0648,delivered,2017-02-18 22:00:00,2017-02-22 22:00:00
o02918,c0648,delivered,2017-06-13 23:00:00,2017-06-27 23:00:00
o02919,c0648,delivered,2018-02-17 11:00:00,2018-03-08 11:00:00
o02920,c0648,delivered,2017-02-19 16:00:00,2017-02-22 16:00:00
o02921,c0648,delivered,2017-04-20 12:00:00,2017-05-02 12:00:00
o02922,c0649,delivered,2017-04-03 19:00:00,2017-04-11 19:00:00
o02923,c0649,delivered,2018-06-11 00:00:00,2018-06-18 00:00:00
o02924,c0649,delivered,2017-06-30 14:00:00,2017-07-11 14:00:00
o02925,c0649,delivered,2017-04-06 13:00:00,2017-04-30 13:00:00
o02926,c0649,delivered,2017-03-23 06:00:00,2017-04-05 06:00:00
o02927,c0649,delivered,2018-03-18 03:00:00,2018-03-25 03:00:00
o02928,c0649,delivered,2017-05-23 14:00:00,2017-05-26 14:00:00
o02929,c0649,delivered,2018-02-05 10:00:00,2018-02-14 10:00:00
o02930,c0649,delivered,2018-06-09 19:00:00,2018-06-29 19:00:00
o02931,c0650,delivered,2018-06-23 05:00:00,2018-07-14 05:00:00
o02932,c0650,delivered,2017-04-18 07:00:00,2017-05-02 07:00:00
o02933,c0650,delivered,2018-03-29 13:00:00,2018-04-12 13:00:00
o02934,c0650,delivered,2017-08-17 14:00:00,2017-08-29 14:00:00
o02935,c0650,delivered,2017-10-18 14:00:00,2017-11-02 14:00:00
o02936,c0650,delivered,2017-07-20 03:00:00,2017-07-28 03:00:00
o02937,c0651,delivered,2017-09-06 03:00:00,2017-09-12 03:00:00
o02938,c0651,delivered,2018-08-02 06:00:00,2018-08-20 06:00:00
o02939,c0651,delivered,2017-03-19 23:00:00,2017-03-25 23:00:00
o02940,c0651,delivered,2017-08-28 18:00:00,2017-09-03 18:00:00
o02941,c0651,delivered,2017-12-01 18:00:00,2017-12-03 18:00:00
o02942,c0652,delivered,2017-01-16 18:00:00,2017-01-24 18:00:00
o02943,c0652,delivered,2018-07-07 22:00:00,2018-07-29 22:00:00
o02944,c0652,delivered,2018-08-30 19:00:00,2018-09-09 19:00:00
o02945,c0652,delivered,2018-08-27 08:00:00,2018-09-11 08:00:00
o02946,c0653,delivered,2017-01-04 23:00:00,2017-01-19 23:00:00
o02947,c0653,delivered,2018-07-31 08:00:00,2018-08-09 08:00:00
o02948,c0653,delivered,2017-11-14 20:00:00,2017-11-28 20:00:00
o02949,c0653,delivered,2018-04-27 05:00:00,2018-05-16 05:00:00
o02950,c0654,delivered,2018-03-22 21:00:00,2018-03-25 21:00:00
o02951,c0654,delivered,2017-08-22 02:00:00,2017-09-02 02:00:00
o02952,c0654,delivered,2018-04-07 15:00:00,2018-04-26 15:00:00
o02953,c0655,delivered,2018-03-25 23:00:00,2018-04-16 23:00:00
o02954,c0655,delivered,2017-12-23 21:00:00,2017-12-26 21:00:00
o02955,c0655,delivered,2018-03-15 12:00:00,2018-04-08 12:00:00
o02956,c0655,delivered,2017-11-03 04:00:00,2017-11-21 04:00:00
o02957,c0655,delivered,2018-08-01 00:00:00,2018-08-04 00:00:00
o02958,c0656,delivered,2018-02-07 13:00:00,2018-02-21 13:00:00
o02959,c0656,delivered,2017-02-24 13:00:00,2017-03-11 13:00:00
o02960,c0656,delivered,2018-06-01 09:00:00,2018-06-11 09:00:00
o02961,c0656,delivered,2017-02-19 13:00:00,2017-03-07 13:00:00
o02962,c0656,delivered,2017-06-20 17:00:00,2017-07-13 17:00:00
o02963,c0657,delivered,2017-04-16 13:00:00,2017-05-03 13:00:00
o02964,c0657,delivered,2017-01-12 04:00:00,2017-01-23 04:00:00
o02965,c0658,delivered,2017-03-25 08:00:00,2017-03-30 08:00:00
o02966,c0658,delivered,2018-06-30 14:00:00,2018-07-09 14:00:00
o02967,c0658,delivered,2018-04-19 00:00:00,2018-05-04 00:00:00
o02968,c0658,delivered,2018-02-20 19:00:00,2018-02-27 19:00:00
o02969,c0658,delivered,2017-12-26 18:00:00,2018-01-15 18:00:00
o02970,c0658,delivered,2017-04-17 23:00:00,2017-04-25 23:00:00
o02971,c0658,delivered,2017-08-26 04:00:00,2017-08-31 04:00:00
o02972,c0658,delivered,2017-06-05 03:00:00,2017-06-23 03:00:00
o02973,c0658,delivered,2017-12-30 09:00:00,2018-01-13 09:00:00
o02974,c0659,delivered,2018-01-03 04:00:00,2018-01-11 04:00:00
o02975,c0659,delivered,2018-06-21 00:00:00,2018-07-15 00:00:00
o02976,c0659,delivered,2018-08-10 06:00:00,2018-08-19 06:00:00
o02977,c0659,delivered,2017-05-06 13:00:00,2017-05-12 13:00:00
o02978,c0660,delivered,2018-04-26 09:00:00,2018-05-20 09:00:00
o02979,c0660,delivered,2018-06-03 09:00:00,2018-06-18 09:00:00
o02980,c0660,delivered,2017-01-15 01:00:00,2017-01-28 01:00:00
o02981,c0660,delivered,2017-10-15 09:00:00,2017-10-19 09:00:00
o02982,c0660,delivered,2018-05-26 09:00:00,2018-06-07 09:00:00
o02983,c0660,delivered,2017-09-03 11:00:00,2017-09-19 11:00:00
o02984,c0661,delivered,2018-04-10 13:00:00,2018-04-15 13:00:00
o02985,c0661,delivered,2018-06-16 06:00:00,2018-06-18 06:00:00
o02986,c0661,delivered,2017-01-24 18:00:00,2017-02-03 18:00:00
o02987,c0661,delivered,2017-01-14 19:00:00,2017-01-22 19:00:00
o02988,c0661,delivered,2018-08-18 21:00:00,2018-08-21 21:00:00
o02989,c0662,delivered,2018-02-24 14:00:00,2018-03-01 14:00:00
o02990,c0662,delivered,2017-07-28 11:00:00,2017-08-02 11:00:00
o02991,c0662,delivered,2018-03-15 06:00:00,2018-04-07 06:00:00
o02992,c0662,delivered,2018-05-03 15:00:00,2018-05-07 15:00:00
o02993,c0663,delivered,2017-01-16 03:00:00,2017-01-29 03:00:00
o02994,c0663,delivered,2018-04-21 03:00:00,2018-05-09 03:00:00
o02995,c0663,delivered,2017-01-30 06:00:00,2017-02-14 06:00:00
