order_id,seller_id,seller_state,customer_state,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,freight_value,price,delivery_days,estimated_days,delay_days,is_late
ol_00401,sl_0082,SP,BA,2018-03-08,2018-03-23,2018-03-27,40.69,100.89,19,15,4,1
ol_00839,sl_0023,MG,RJ,2018-03-08,2018-03-21,2018-03-19,48.64,220.86,11,13,-2,0
ol_00763,sl_0100,MG,RJ,2018-03-08,2018-03-23,2018-03-20,23.78,31.64,12,15,-3,0
ol_01064,sl_0117,PR,MG,2018-03-08,2018-03-17,2018-03-16,30.82,150.73,8,9,-1,0
ol_00722,sl_0029,SP,MG,2018-03-08,2018-03-16,2018-03-13,30.9,102.1,5,8,-3,0
ol_00710,sl_0118,MG,RJ,2018-03-08,2018-03-15,2018-03-11,32.81,60.02,3,7,-4,0
ol_00568,sl_0098,MG,RS,2018-03-08,2018-03-21,2018-03-25,42.91,71.69,17,13,4,1
ol_00930,sl_0079,SC,GO,2018-03-08,2018-03-17,2018-03-16,33.77,168.75,8,9,-1,0
ol_00675,sl_0100,SP,SP,2018-03-08,2018-03-15,2018-03-14,29.89,174.64,6,7,-1,0
ol_00736,sl_0099,SP,SP,2018-03-08,2018-03-24,2018-03-26,42.53,76.05,18,16,2,1
ol_01988,sl_0037,SC,PE,2018-03-08,2018-03-22,2018-03-23,41.74,114.44,15,14,1,1
ol_01072,sl_0057,SP,PR,2018-03-08,2018-03-13,2018-03-15,44.17,130.69,7,5,2,1
ol_00179,sl_0024,SP,RS,2018-03-08,2018-03-15,2018-03-21,34.72,36.07,13,7,6,1
ol_01414,sl_0083,SP,BA,2018-03-08,2018-03-20,2018-03-24,40.55,49.69,16,12,4,1
ol_00213,sl_0114,RJ,SP,2018-03-09,2018-03-25,2018-03-26,27.12,74.69,17,16,1,1
ol_00061,sl_0047,SP,RJ,2018-03-09,2018-03-14,2018-03-17,51.74,53.88,8,5,3,1
ol_00995,sl_0090,SP,RJ,2018-03-09,2018-03-15,2018-03-18,23.2,65.76,9,6,3,1
ol_00027,sl_0043,SP,PR,2018-03-09,2018-03-23,2018-03-20,21.56,70.04,11,14,-3,0
ol_00159,sl_0082,RJ,BA,2018-03-09,2018-03-24,2018-03-28,29.86,75.29,19,15,4,1
ol_01494,sl_0051,SP,SP,2018-03-09,2018-03-14,2018-03-11,46.49,154.33,2,5,-3,0
ol_01912,sl_0097,SP,SP,2018-03-09,2018-03-18,2018-03-17,25.32,37.3,8,9,-1,0
ol_01320,sl_0104,MG,MG,2018-03-09,2018-03-17,2018-03-18,41.34,62.78,9,8,1,1
ol_01709,sl_0001,SC,RJ,2018-03-09,2018-03-24,2018-03-25,38.69,74.36,16,15,1,1
ol_00330,sl_0014,SC,SP,2018-03-09,2018-03-14,2018-03-15,28.28,86.42,6,5,1,1
ol_00559,sl_0098,SC,SP,2018-03-09,2018-03-19,2018-03-17,35.49,52.01,8,10,-2,0
ol_01798,sl_0058,MG,RS,2018-03-09,2018-03-16,2018-03-17,37.39,154.79,8,7,1,1
ol_00701,sl_0041,SP,SP,2018-03-09,2018-03-22,2018-03-22,27.23,53.04,13,13,0,0
ol_01189,sl_0094,SP,MG,2018-03-10,2018-03-17,2018-03-15,24.01,55.22,5,7,-2,0
ol_00139,sl_0114,BA,SP,2018-03-10,2018-03-23,2018-03-24,30.45,71.12,14,13,1,1
ol_01040,sl_0090,SP,MG,2018-03-10,2018-03-17,2018-03-19,41.59,60.89,9,7,2,1
ol_00790,sl_0077,PR,SP,2018-03-10,2018-03-25,2018-03-23,33.68,34.19,13,15,-2,0
ol_00830,sl_0062,BA,SP,2018-03-10,2018-03-25,2018-03-26,29.9,64.51,16,15,1,1
ol_01276,sl_0046,SP,MG,2018-03-10,2018-03-19,2018-03-22,33.42,67.1,12,9,3,1
ol_00226,sl_0032,RJ,SP,2018-03-10,2018-03-15,2018-03-18,34.41,67.05,8,5,3,1
ol_00225,sl_0094,SP,SP,2018-03-10,2018-03-27,2018-03-30,34.24,176.74,20,17,3,1
ol_01473,sl_0061,SP,PE,2018-03-10,2018-03-25,2018-03-26,17.65,68.45,16,15,1,1
ol_01792,sl_0115,SP,RJ,2018-03-10,2018-03-17,2018-03-20,46.97,109.84,10,7,3,1
ol_01011,sl_0033,RJ,GO,2018-03-10,2018-03-20,2018-03-21,29.34,74.12,11,10,1,1
ol_00114,sl_0029,BA,RJ,2018-03-10,2018-03-20,2018-03-17,28.98,87.89,7,10,-3,0
ol_01419,sl_0073,SP,SP,2018-03-10,2018-03-24,2018-03-25,17.48,39.4,15,14,1,1
ol_00190,sl_0002,RJ,SP,2018-03-10,2018-03-26,2018-03-27,23.91,85.89,17,16,1,1
ol_00453,sl_0020,BA,SP,2018-03-10,2018-03-25,2018-03-26,28.8,55.38,16,15,1,1
ol_00483,sl_0089,SP,SP,2018-03-11,2018-03-22,2018-03-21,32.25,154.08,10,11,-1,0
ol_00622,sl_0006,SP,RJ,2018-03-11,2018-03-24,2018-03-23,21.12,84.1,12,13,-1,0
ol_01692,sl_0113,SP,RS,2018-03-11,2018-03-20,2018-03-17,21.57,61.96,6,9,-3,0
ol_00212,sl_0029,BA,SP,2018-03-11,2018-03-16,2018-03-15,42.46,137.35,4,5,-1,0
ol_01600,sl_0047,SP,PE,2018-03-11,2018-03-24,2018-03-24,31.12,90.03,13,13,0,0
ol_00444,sl_0040,SP,SP,2018-03-11,2018-03-19,2018-03-19,46.6,123.36,8,8,0,0
ol_00950,sl_0049,RJ,SP,2018-03-11,2018-03-25,2018-03-27,34.54,123.84,16,14,2,1
ol_00616,sl_0014,SP,SP,2018-03-11,2018-03-21,2018-03-20,36.01,51.58,9,10,-1,0
ol_01603,sl_0107,MG,BA,2018-03-11,2018-03-21,2018-03-22,31.83,49.73,11,10,1,1
ol_01873,sl_0117,SP,MG,2018-03-11,2018-03-18,2018-03-18,31.36,115.36,7,7,0,0
ol_00224,sl_0046,SP,SP,2018-03-12,2018-03-29,2018-03-29,40.44,87.23,17,17,0,0
ol_01777,sl_0029,MG,BA,2018-03-12,2018-03-22,2018-03-24,30.53,69.22,12,10,2,1
ol_01620,sl_0072,PR,MG,2018-03-12,2018-03-21,2018-03-22,39.47,103.74,10,9,1,1
ol_01519,sl_0009,SP,RS,2018-03-12,2018-03-19,2018-03-18,30.2,144.56,6,7,-1,0
ol_00443,sl_0042,MG,SP,2018-03-12,2018-03-23,2018-03-24,22.97,103.14,12,11,1,1
ol_00660,sl_0118,RJ,BA,2018-03-12,2018-03-17,2018-03-23,34.29,102.81,11,5,6,1
ol_00293,sl_0031,SP,SP,2018-03-12,2018-03-18,2018-03-19,28.79,69.32,7,6,1,1
ol_00015,sl_0046,RJ,SP,2018-03-12,2018-03-25,2018-03-26,32.53,83.95,14,13,1,1
ol_00653,sl_0060,SP,PE,2018-03-12,2018-03-21,2018-03-22,33.46,110.6,10,9,1,1
ol_00353,sl_0003,RJ,MG,2018-03-12,2018-03-23,2018-03-27,46.9,244.72,15,11,4,1
ol_00806,sl_0053,PR,RJ,2018-03-12,2018-03-17,2018-03-18,23.78,86.84,6,5,1,1
ol_00595,sl_0101,SP,SP,2018-03-13,2018-03-22,2018-03-25,29.54,81.96,12,9,3,1
ol_01936,sl_0025,PR,MG,2018-03-13,2018-03-28,2018-03-27,22.82,40.61,14,15,-1,0
ol_01290,sl_0047,SC,MG,2018-03-13,2018-03-29,2018-03-26,39.4,97.28,13,16,-3,0
ol_01297,sl_0005,MG,GO,2018-03-13,2018-03-24,2018-03-21,20.77,119.67,8,11,-3,0
ol_01778,sl_0090,SP,RS,2018-03-13,2018-03-20,2018-03-25,44.99,76.39,12,7,5,1
ol_00606,sl_0052,RJ,MG,2018-03-13,2018-03-28,2018-03-29,47.82,226.85,16,15,1,1
ol_01085,sl_0019,SP,SP,2018-03-13,2018-03-22,2018-03-25,30.72,74.23,12,9,3,1
ol_01196,sl_0009,MG,RS,2018-03-13,2018-03-19,2018-03-22,41.08,55.8,9,6,3,1
ol_01775,sl_0116,RJ,BA,2018-03-13,2018-03-21,2018-03-22,34.95,86.9,9,8,1,1
ol_01377,sl_0016,MG,SP,2018-03-13,2018-03-19,2018-03-17,22.52,123.86,4,6,-2,0
ol_00317,sl_0114,MG,SP,2018-03-13,2018-03-20,2018-03-18,28.87,118.56,5,7,-2,0
ol_01357,sl_0007,RJ,SP,2018-03-13,2018-03-27,2018-03-25,32.34,60.32,12,14,-2,0
ol_00357,sl_0100,RJ,PR,2018-03-13,2018-03-20,2018-03-16,27.98,46.96,3,7,-4,0
ol_01595,sl_0062,SP,PR,2018-03-13,2018-03-24,2018-03-22,26.61,81.28,9,11,-2,0
ol_01486,sl_0109,MG,MG,2018-03-14,2018-03-26,2018-03-30,36.43,58.56,16,12,4,1
ol_01972,sl_0088,SP,SP,2018-03-14,2018-03-19,2018-03-17,29.09,42.52,3,5,-2,0
ol_00136,sl_0103,SP,RS,2018-03-14,2018-03-25,2018-03-29,33.63,51.4,15,11,4,1
ol_00092,sl_0068,MG,SP,2018-03-14,2018-03-31,2018-03-31,38.72,100.35,17,17,0,0
ol_01665,sl_0031,RJ,SP,2018-03-14,2018-03-23,2018-03-25,40.64,119.87,11,9,2,1
ol_01601,sl_0006,SP,MG,2018-03-14,2018-03-22,2018-03-29,75.9,185.07,15,8,7,1
ol_00687,sl_0103,RJ,SP,2018-03-14,2018-03-27,2018-04-01,52.75,189.29,18,13,5,1
ol_00371,sl_0077,SP,SP,2018-03-14,2018-03-20,2018-03-22,36.58,118.59,8,6,2,1
ol_01049,sl_0039,SP,RJ,2018-03-14,2018-03-23,2018-03-23,32.58,52.63,9,9,0,0
ol_00165,sl_0037,SP,SP,2018-03-14,2018-03-30,2018-04-04,40.05,102.65,21,16,5,1
ol_00888,sl_0011,RJ,MG,2018-03-14,2018-03-23,2018-03-24,52.21,66.75,10,9,1,1
ol_00098,sl_0023,SP,SP,2018-03-14,2018-03-31,2018-04-03,45.4,92.68,20,17,3,1
ol_01498,sl_0066,MG,SP,2018-03-14,2018-03-20,2018-03-23,24.6,75.48,9,6,3,1
ol_01900,sl_0119,SC,RJ,2018-03-14,2018-03-23,2018-03-21,30.2,30.44,7,9,-2,0
ol_00192,sl_0093,RJ,PE,2018-03-14,2018-03-31,2018-04-06,41.96,65.8,23,17,6,1
ol_00612,sl_0025,SP,SP,2018-03-14,2018-03-27,2018-03-30,31.22,134.74,16,13,3,1
ol_00721,sl_0100,SP,SP,2018-03-15,2018-03-31,2018-04-02,29.71,143.1,18,16,2,1
ol_00464,sl_0018,BA,SP,2018-03-15,2018-03-29,2018-04-01,36.04,34.54,17,14,3,1
ol_01987,sl_0090,RJ,RJ,2018-03-15,2018-03-31,2018-04-05,38.27,154.5,21,16,5,1
ol_01896,sl_0076,SP,PE,2018-03-15,2018-03-20,2018-03-22,45.05,77.35,7,5,2,1
ol_01944,sl_0101,RJ,RJ,2018-03-15,2018-04-01,2018-03-30,34.02,92.94,15,17,-2,0
ol_00272,sl_0066,BA,PR,2018-03-15,2018-03-24,2018-03-24,25.38,78.56,9,9,0,0
ol_01387,sl_0046,RJ,RS,2018-03-15,2018-04-01,2018-04-03,33.55,71.5,19,17,2,1
ol_01710,sl_0080,RJ,SP,2018-03-15,2018-04-01,2018-04-01,24.93,71.62,17,17,0,0
ol_01678,sl_0076,SC,RJ,2018-03-15,2018-03-30,2018-03-31,20.71,126.81,16,15,1,1
ol_01253,sl_0104,RJ,MG,2018-03-16,2018-03-21,2018-03-19,27.15,77.81,3,5,-2,0
ol_01935,sl_0060,RJ,MG,2018-03-16,2018-04-02,2018-04-03,34.05,117.47,18,17,1,1
ol_00646,sl_0081,SP,PE,2018-03-16,2018-04-02,2018-04-03,33.41,62.7,18,17,1,1
ol_00831,sl_0080,SP,RJ,2018-03-16,2018-04-02,2018-04-06,39.23,50.74,21,17,4,1
ol_00026,sl_0080,BA,GO,2018-03-16,2018-03-27,2018-03-27,16.23,90.57,11,11,0,0
ol_00965,sl_0091,SC,SP,2018-03-16,2018-04-01,2018-04-02,34.2,32.79,17,16,1,1
ol_00442,sl_0041,PR,RJ,2018-03-16,2018-04-02,2018-04-05,36.58,84.43,20,17,3,1
ol_01811,sl_0093,BA,SP,2018-03-16,2018-03-27,2018-03-29,39.36,40.69,13,11,2,1
ol_01461,sl_0044,SP,SP,2018-03-16,2018-04-01,2018-04-04,49.39,177.13,19,16,3,1
ol_01994,sl_0042,RJ,BA,2018-03-16,2018-03-26,2018-03-30,29.63,71.71,14,10,4,1
ol_01849,sl_0009,BA,PR,2018-03-16,2018-03-22,2018-03-18,21.75,42.72,2,6,-4,0
ol_00723,sl_0061,SP,MG,2018-03-17,2018-03-27,2018-03-30,39.48,84.72,13,10,3,1
ol_01164,sl_0090,BA,PR,2018-03-17,2018-03-27,2018-03-29,28.38,201.37,12,10,2,1
ol_01542,sl_0064,BA,SP,2018-03-17,2018-03-22,2018-03-25,42.94,112.27,8,5,3,1
ol_01529,sl_0115,RJ,PR,2018-03-17,2018-04-03,2018-04-05,40.98,47.38,19,17,2,1
ol_01342,sl_0048,RJ,SP,2018-03-17,2018-03-23,2018-03-25,16.81,47.67,8,6,2,1
ol_01814,sl_0013,RJ,MG,2018-03-17,2018-04-01,2018-03-31,24.54,51.5,14,15,-1,0
ol_01155,sl_0023,MG,SP,2018-03-17,2018-03-28,2018-03-27,38.72,85.14,10,11,-1,0
ol_01886,sl_0092,RJ,PR,2018-03-17,2018-03-30,2018-04-01,12.07,63.23,15,13,2,1
ol_00145,sl_0002,RJ,SP,2018-03-18,2018-04-02,2018-04-01,35.42,47.24,14,15,-1,0
ol_00774,sl_0010,SP,RS,2018-03-18,2018-03-27,2018-03-28,51.72,140.76,10,9,1,1
ol_01795,sl_0075,RJ,SP,2018-03-18,2018-03-24,2018-03-25,37.84,72.09,7,6,1,1
ol_00081,sl_0083,SP,RJ,2018-03-18,2018-03-23,2018-03-25,31.72,57.8,7,5,2,1
ol_00851,sl_0007,SP,SP,2018-03-18,2018-04-01,2018-04-04,39.63,73.37,17,14,3,1
ol_00439,sl_0075,SC,GO,2018-03-18,2018-03-28,2018-04-03,27.27,63.82,16,10,6,1
ol_00574,sl_0111,MG,MG,2018-03-18,2018-03-30,2018-03-30,30.8,99.63,12,12,0,0
ol_01843,sl_0111,SP,RJ,2018-03-19,2018-03-25,2018-03-29,40.19,25.0,10,6,4,1
ol_01639,sl_0014,RJ,SP,2018-03-19,2018-03-30,2018-04-03,38.75,74.83,15,11,4,1
ol_01136,sl_0095,RJ,SP,2018-03-19,2018-04-02,2018-04-02,28.12,88.05,14,14,0,0
ol_01487,sl_0031,SP,PR,2018-03-19,2018-04-02,2018-04-02,41.9,81.42,14,14,0,0
ol_00041,sl_0058,SP,RJ,2018-03-19,2018-03-31,2018-04-01,40.56,31.63,13,12,1,1
ol_00001,sl_0032,PR,MG,2018-03-19,2018-03-24,2018-03-23,30.49,66.67,4,5,-1,0
ol_01853,sl_0082,RJ,SP,2018-03-19,2018-03-29,2018-03-30,29.04,136.86,11,10,1,1
ol_01707,sl_0075,PR,SP,2018-03-19,2018-04-04,2018-04-04,25.46,131.18,16,16,0,0
ol_01327,sl_0087,SP,BA,2018-03-19,2018-03-26,2018-03-26,53.8,59.96,7,7,0,0
ol_01708,sl_0022,MG,MG,2018-03-19,2018-03-31,2018-03-27,33.08,81.52,8,12,-4,0
ol_00144,sl_0071,SP,MG,2018-03-19,2018-04-04,2018-04-06,45.43,58.69,18,16,2,1
ol_01752,sl_0099,SP,MG,2018-03-19,2018-04-05,2018-04-05,39.76,106.97,17,17,0,0
ol_01381,sl_0004,SP,SP,2018-03-19,2018-03-26,2018-03-29,28.42,95.63,10,7,3,1
ol_00256,sl_0069,RJ,BA,2018-03-19,2018-03-30,2018-04-03,37.46,120.68,15,11,4,1
ol_00249,sl_0072,SP,RJ,2018-03-19,2018-04-05,2018-04-05,34.35,73.86,17,17,0,0
ol_00791,sl_0079,MG,RS,2018-03-20,2018-04-04,2018-04-06,34.81,85.6,17,15,2,1
ol_01062,sl_0071,SP,PR,2018-03-20,2018-03-30,2018-03-29,38.12,67.49,9,10,-1,0
ol_00332,sl_0058,SP,SP,2018-03-20,2018-03-27,2018-03-25,38.89,150.75,5,7,-2,0
ol_01536,sl_0058,SP,BA,2018-03-20,2018-04-06,2018-04-09,39.83,78.06,20,17,3,1
ol_01834,sl_0037,SP,MG,2018-03-20,2018-03-29,2018-03-29,30.2,87.46,9,9,0,0
ol_01260,sl_0112,MG,PR,2018-03-20,2018-04-06,2018-04-09,59.27,62.04,20,17,3,1
ol_00742,sl_0042,RJ,RS,2018-03-20,2018-03-25,2018-03-24,41.14,155.6,4,5,-1,0
ol_01048,sl_0072,BA,GO,2018-03-20,2018-04-04,2018-04-08,26.71,96.34,19,15,4,1
ol_01324,sl_0029,MG,SP,2018-03-20,2018-04-01,2018-04-06,56.51,49.65,17,12,5,1
ol_01854,sl_0085,BA,RS,2018-03-20,2018-04-06,2018-04-12,39.35,67.82,23,17,6,1
ol_01396,sl_0018,RJ,SP,2018-03-20,2018-03-26,2018-03-24,25.76,107.34,4,6,-2,0
ol_01813,sl_0064,SP,RJ,2018-03-21,2018-04-06,2018-04-05,33.43,129.86,15,16,-1,0
ol_00468,sl_0059,SP,RJ,2018-03-21,2018-04-01,2018-04-06,49.28,33.48,16,11,5,1
ol_01074,sl_0101,RJ,RJ,2018-03-21,2018-04-01,2018-04-10,103.98,96.0,20,11,9,1
ol_01642,sl_0021,SP,PR,2018-03-21,2018-03-26,2018-03-29,42.01,48.74,8,5,3,1
ol_01374,sl_0044,SP,PE,2018-03-21,2018-03-28,2018-03-29,46.11,59.68,8,7,1,1
ol_01888,sl_0014,SP,RS,2018-03-21,2018-04-05,2018-04-07,43.53,462.4,17,15,2,1
ol_00409,sl_0021,PR,BA,2018-03-21,2018-03-30,2018-04-02,32.68,100.74,12,9,3,1
ol_00882,sl_0070,RJ,RJ,2018-03-21,2018-03-27,2018-03-26,30.52,95.69,5,6,-1,0
ol_01061,sl_0066,PR,BA,2018-03-21,2018-04-02,2018-04-06,39.53,27.93,16,12,4,1
ol_00817,sl_0055,SP,SP,2018-03-21,2018-03-30,2018-03-26,34.72,131.11,5,9,-4,0
ol_00540,sl_0039,PR,GO,2018-03-21,2018-04-02,2018-04-03,25.6,98.42,13,12,1,1
ol_01961,sl_0038,SC,SP,2018-03-22,2018-04-08,2018-04-08,33.56,69.35,17,17,0,0
ol_00130,sl_0040,MG,PR,2018-03-22,2018-03-28,2018-03-29,27.76,69.24,7,6,1,1
ol_01428,sl_0105,SP,PR,2018-03-22,2018-03-30,2018-03-31,46.59,122.71,9,8,1,1
ol_00391,sl_0115,SP,PE,2018-03-22,2018-04-08,2018-04-09,25.2,64.34,18,17,1,1
ol_00702,sl_0061,SP,PR,2018-03-22,2018-04-05,2018-04-09,31.87,55.02,18,14,4,1
ol_00929,sl_0082,SP,BA,2018-03-22,2018-04-05,2018-04-06,25.54,44.81,15,14,1,1
ol_01791,sl_0097,SP,MG,2018-03-22,2018-04-08,2018-04-07,26.35,165.04,16,17,-1,0
ol_00863,sl_0085,RJ,SP,2018-03-22,2018-04-05,2018-04-05,31.54,25.0,14,14,0,0
ol_00901,sl_0032,SP,SP,2018-03-22,2018-04-01,2018-04-01,26.97,110.26,10,10,0,0
ol_00693,sl_0057,MG,MG,2018-03-22,2018-03-28,2018-03-30,34.72,72.41,8,6,2,1
ol_01129,sl_0006,PR,SP,2018-03-23,2018-04-03,2018-04-05,33.76,39.15,13,11,2,1
ol_01174,sl_0036,RJ,SP,2018-03-23,2018-04-09,2018-04-07,26.37,94.73,15,17,-2,0
ol_00187,sl_0036,MG,RJ,2018-03-23,2018-04-08,2018-04-06,35.48,95.95,14,16,-2,0
ol_01983,sl_0003,SC,PR,2018-03-23,2018-04-09,2018-04-10,37.77,205.52,18,17,1,1
ol_00765,sl_0030,SP,PE,2018-03-23,2018-04-02,2018-04-04,38.54,143.82,12,10,2,1
ol_01094,sl_0068,SP,RS,2018-03-23,2018-04-07,2018-04-05,29.35,109.65,13,15,-2,0
ol_01723,sl_0070,SC,PR,2018-03-23,2018-04-05,2018-04-07,37.52,134.12,15,13,2,1
ol_01053,sl_0030,SP,PR,2018-03-23,2018-04-06,2018-04-06,29.91,178.44,14,14,0,0
ol_01409,sl_0050,SP,BA,2018-03-23,2018-04-08,2018-04-10,48.98,152.28,18,16,2,1
ol_00772,sl_0087,SP,RS,2018-03-23,2018-04-05,2018-04-07,38.88,55.86,15,13,2,1
ol_00460,sl_0027,SP,RJ,2018-03-23,2018-04-06,2018-04-06,38.05,77.86,14,14,0,0
ol_01737,sl_0074,PR,SP,2018-03-23,2018-04-06,2018-04-11,46.63,72.58,19,14,5,1
ol_01169,sl_0017,SP,RJ,2018-03-23,2018-04-05,2018-04-06,29.35,160.86,14,13,1,1
ol_00650,sl_0103,SC,SP,2018-03-23,2018-03-29,2018-04-01,25.49,247.11,9,6,3,1
ol_00900,sl_0066,SP,RJ,2018-03-23,2018-04-03,2018-04-01,27.46,123.97,9,11,-2,0
ol_00151,sl_0030,SP,PE,2018-03-23,2018-04-07,2018-04-07,34.32,177.83,15,15,0,0
ol_00002,sl_0079,MG,MG,2018-03-23,2018-04-03,2018-04-01,35.71,25.68,9,11,-2,0
ol_00608,sl_0069,SP,SP,2018-03-23,2018-03-30,2018-03-30,36.33,68.65,7,7,0,0
ol_01406,sl_0062,RJ,SP,2018-03-24,2018-04-05,2018-04-04,41.06,91.11,11,12,-1,0
ol_01691,sl_0068,MG,RJ,2018-03-24,2018-04-09,2018-04-13,46.36,66.14,20,16,4,1
ol_01403,sl_0013,SP,BA,2018-03-24,2018-04-02,2018-04-03,28.83,89.06,10,9,1,1
ol_01523,sl_0072,PR,RJ,2018-03-24,2018-04-06,2018-04-15,155.72,33.6,22,13,9,1
ol_00538,sl_0112,RJ,PE,2018-03-24,2018-04-01,2018-04-02,35.95,90.37,9,8,1,1
ol_01245,sl_0058,SP,PR,2018-03-24,2018-04-06,2018-04-03,41.45,74.33,10,13,-3,0
ol_01653,sl_0049,SP,SP,2018-03-24,2018-04-03,2018-04-06,39.85,56.27,13,10,3,1
ol_01197,sl_0060,MG,RJ,2018-03-25,2018-03-30,2018-03-30,41.98,84.46,5,5,0,0
ol_00963,sl_0054,SP,GO,2018-03-25,2018-04-11,2018-04-15,31.87,85.78,21,17,4,1
ol_01343,sl_0053,SP,PR,2018-03-25,2018-04-10,2018-04-14,44.05,170.99,20,16,4,1
ol_01137,sl_0102,SP,SP,2018-03-25,2018-04-03,2018-04-07,41.15,71.8,13,9,4,1
ol_00521,sl_0082,SC,SP,2018-03-25,2018-04-03,2018-04-02,28.63,67.95,8,9,-1,0
ol_00620,sl_0025,PR,SP,2018-03-26,2018-04-07,2018-04-06,29.48,72.1,11,12,-1,0
ol_00518,sl_0008,SP,RJ,2018-03-26,2018-04-01,2018-03-31,29.47,58.82,5,6,-1,0
ol_01002,sl_0031,BA,PE,2018-03-26,2018-04-09,2018-04-14,43.2,121.3,19,14,5,1
ol_01921,sl_0063,RJ,PE,2018-03-26,2018-04-10,2018-04-15,37.65,162.15,20,15,5,1
ol_00697,sl_0071,RJ,PR,2018-03-26,2018-04-02,2018-04-02,23.21,55.82,7,7,0,0
ol_01367,sl_0116,PR,RJ,2018-03-26,2018-04-12,2018-04-13,32.3,57.36,18,17,1,1
ol_00039,sl_0070,RJ,RS,2018-03-26,2018-04-01,2018-04-06,47.78,70.12,11,6,5,1
ol_01832,sl_0036,SP,RJ,2018-03-26,2018-04-10,2018-04-12,35.59,55.82,17,15,2,1
ol_00269,sl_0088,RJ,SP,2018-03-26,2018-03-31,2018-04-01,25.3,52.74,6,5,1,1
ol_01242,sl_0082,SC,SP,2018-03-26,2018-04-10,2018-04-08,41.46,40.44,13,15,-2,0
ol_00276,sl_0063,SP,BA,2018-03-26,2018-04-06,2018-04-11,41.73,70.44,16,11,5,1
ol_01238,sl_0001,MG,BA,2018-03-26,2018-04-08,2018-04-11,21.12,81.74,16,13,3,1
ol_00613,sl_0066,MG,PE,2018-03-27,2018-04-08,2018-04-11,43.17,184.58,15,12,3,1
ol_00366,sl_0106,SP,RJ,2018-03-27,2018-04-12,2018-04-11,7.0,40.32,15,16,-1,0
ol_00890,sl_0029,SP,BA,2018-03-27,2018-04-05,2018-04-05,32.27,75.62,9,9,0,0
ol_01958,sl_0112,SP,SP,2018-03-27,2018-04-13,2018-04-10,43.57,58.46,14,17,-3,0
ol_01218,sl_0066,RJ,MG,2018-03-27,2018-04-07,2018-04-07,25.12,90.67,11,11,0,0
ol_00295,sl_0036,SP,PR,2018-03-27,2018-04-01,2018-03-31,42.8,64.62,4,5,-1,0
ol_01026,sl_0010,BA,SP,2018-03-27,2018-04-11,2018-04-11,11.2,95.89,15,15,0,0
ol_01882,sl_0050,SC,RS,2018-03-27,2018-04-01,2018-04-03,31.06,36.24,7,5,2,1
ol_01179,sl_0091,SP,GO,2018-03-27,2018-04-07,2018-04-24,106.86,44.84,28,11,17,1
ol_00278,sl_0029,SP,MG,2018-03-27,2018-04-08,2018-04-09,37.23,74.56,13,12,1,1
ol_01839,sl_0079,SP,PR,2018-03-27,2018-04-12,2018-04-08,29.02,134.38,12,16,-4,0
ol_01501,sl_0024,PR,MG,2018-03-28,2018-04-09,2018-04-11,37.29,25.94,14,12,2,1
ol_01731,sl_0023,MG,RS,2018-03-28,2018-04-07,2018-04-08,36.61,83.39,11,10,1,1
ol_01693,sl_0107,RJ,SP,2018-03-28,2018-04-07,2018-04-07,30.64,125.14,10,10,0,0
ol_01774,sl_0063,PR,SP,2018-03-28,2018-04-13,2018-04-12,34.44,112.65,15,16,-1,0
ol_00663,sl_0103,PR,RS,2018-03-28,2018-04-08,2018-04-13,43.62,57.24,16,11,5,1
ol_01474,sl_0002,BA,MG,2018-03-28,2018-04-07,2018-04-08,39.56,99.9,11,10,1,1
ol_01433,sl_0035,MG,RS,2018-03-28,2018-04-09,2018-04-14,42.26,90.06,17,12,5,1
ol_01640,sl_0027,SP,MG,2018-03-28,2018-04-04,2018-04-04,16.15,77.55,7,7,0,0
ol_00258,sl_0088,SP,SP,2018-03-28,2018-04-10,2018-04-07,18.23,82.71,10,13,-3,0
ol_01056,sl_0086,MG,BA,2018-03-28,2018-04-10,2018-04-10,25.55,122.47,13,13,0,0
ol_01417,sl_0061,RJ,MG,2018-03-28,2018-04-12,2018-04-23,115.46,86.6,26,15,11,1
ol_00034,sl_0075,SP,PR,2018-03-28,2018-04-02,2018-04-03,41.15,70.48,6,5,1,1
ol_00686,sl_0088,SP,GO,2018-03-28,2018-04-03,2018-04-04,21.85,99.81,7,6,1,1
ol_01662,sl_0050,SP,SP,2018-03-29,2018-04-14,2018-04-16,34.6,139.06,18,16,2,1
ol_00691,sl_0003,MG,SP,2018-03-29,2018-04-06,2018-04-07,31.53,115.42,9,8,1,1
ol_00176,sl_0108,MG,PR,2018-03-29,2018-04-04,2018-04-04,29.91,72.23,6,6,0,0
ol_01531,sl_0018,RJ,RS,2018-03-29,2018-04-11,2018-04-10,29.95,116.58,12,13,-1,0
ol_00489,sl_0112,RJ,GO,2018-03-29,2018-04-08,2018-04-11,29.14,117.94,13,10,3,1
ol_01205,sl_0030,RJ,SP,2018-03-29,2018-04-10,2018-04-10,28.32,42.82,12,12,0,0
ol_01317,sl_0025,RJ,SP,2018-03-29,2018-04-03,2018-04-02,38.05,189.7,4,5,-1,0
ol_00383,sl_0090,RJ,MG,2018-03-29,2018-04-10,2018-04-12,38.72,88.5,14,12,2,1
ol_01394,sl_0055,SP,SP,2018-03-29,2018-04-14,2018-04-18,37.37,105.73,20,16,4,1
