user_id,day,variant,device,traffic_source,age,session_minutes,pages_viewed,prior_visits_30d,discount_pct,is_weekend,converted,order_value
2658,11,A,desktop,ads,33,3.97,8,6,0,0,1,22.75
2685,11,B,mobile,ads,21,1.31,6,4,0,0,1,83.15
2709,11,B,mobile,search,18,4.26,9,5,5,0,0,0.0
2739,11,B,desktop,search,38,3.14,3,1,0,0,0,0.0
2773,11,B,desktop,search,16,3.12,4,1,0,0,1,163.79
2777,11,A,mobile,search,37,6.32,10,3,0,0,0,0.0
2790,11,B,desktop,ads,28,4.27,8,4,0,0,0,0.0
2848,11,A,desktop,social,23,3.38,8,2,0,0,0,0.0
2863,11,A,mobile,search,35,2.79,9,8,0,0,1,57.8
2877,11,A,desktop,ads,33,5.52,6,3,0,0,0,0.0
2922,11,B,desktop,direct,34,5.96,9,3,5,0,0,0.0
2972,11,A,desktop,direct,32,3.11,4,5,0,0,1,59.36
3059,11,A,desktop,social,34,3.89,8,4,0,0,0,0.0
3189,11,B,mobile,social,43,5.6,9,1,0,0,0,0.0
3197,11,B,mobile,social,32,3.98,8,2,10,0,0,0.0
3209,11,A,mobile,search,31,3.59,3,5,0,0,0,0.0
3270,11,B,desktop,direct,35,2.6,4,1,10,0,0,0.0
3299,11,A,mobile,social,22,3.2,13,3,0,0,1,56.91
3341,11,A,mobile,ads,26,4.0,10,5,0,0,0,0.0
3345,11,A,desktop,direct,29,5.8,6,4,10,0,0,0.0
3353,11,B,desktop,direct,37,2.78,8,2,5,0,0,0.0
3387,11,A,mobile,social,20,4.23,11,3,0,0,0,0.0
3395,11,A,desktop,social,29,1.99,11,0,10,0,0,0.0
3501,11,A,desktop,direct,23,3.12,5,4,0,0,0,0.0
3518,11,A,mobile,search,25,2.66,7,2,0,0,0,0.0
3564,11,B,mobile,social,36,4.1,6,3,0,0,0,0.0
3595,11,A,desktop,social,26,2.23,9,0,15,0,0,0.0
9,12,B,mobile,search,47,4.48,3,5,0,0,0,0.0
16,12,A,desktop,ads,39,3.91,5,1,0,0,0,0.0
97,12,A,mobile,direct,16,5.95,9,2,5,0,1,76.34
108,12,A,mobile,search,29,4.65,6,3,0,0,0,0.0
178,12,A,mobile,search,34,5.38,9,8,10,0,1,60.2
244,12,A,mobile,social,33,3.78,7,3,15,0,0,0.0
282,12,A,desktop,direct,34,2.68,7,2,5,0,0,0.0
289,12,B,mobile,search,34,4.09,7,4,5,0,0,0.0
298,12,B,mobile,search,30,1.77,4,4,0,0,0,0.0
308,12,A,mobile,ads,21,2.1,8,4,5,0,0,0.0
316,12,B,desktop,ads,28,4.73,4,1,5,0,0,0.0
351,12,B,desktop,social,27,3.27,7,0,5,0,0,0.0
353,12,B,mobile,social,19,5.22,6,3,0,0,0,0.0
489,12,B,mobile,social,27,2.71,7,0,5,0,0,0.0
524,12,B,mobile,direct,28,4.21,10,3,0,0,1,48.21
567,12,B,mobile,ads,24,3.95,8,4,5,0,0,0.0
576,12,A,desktop,social,27,4.49,5,3,10,0,0,0.0
592,12,B,desktop,ads,26,1.81,5,5,0,0,0,0.0
677,12,A,mobile,ads,41,4.53,6,5,0,0,1,63.42
721,12,A,mobile,ads,25,1.64,9,4,5,0,0,0.0
730,12,A,mobile,search,29,5.39,5,3,0,0,1,28.08
732,12,B,mobile,search,26,0.4,5,1,0,0,0,0.0
740,12,B,desktop,search,26,2.73,8,4,5,0,0,0.0
744,12,B,mobile,search,18,6.03,8,4,0,0,0,0.0
773,12,B,mobile,ads,33,3.6,10,3,15,0,0,0.0
784,12,B,desktop,ads,20,1.89,7,2,0,0,0,0.0
790,12,B,mobile,social,35,4.13,6,7,5,0,1,67.61
823,12,B,mobile,ads,31,3.64,6,1,10,0,0,0.0
900,12,B,desktop,ads,28,2.69,9,1,15,0,1,86.43
937,12,A,desktop,social,34,5.76,3,3,0,0,0,0.0
947,12,A,desktop,social,34,3.96,6,5,5,0,0,0.0
951,12,A,desktop,ads,31,3.42,4,0,10,0,0,0.0
980,12,A,desktop,social,46,5.42,6,4,15,0,0,0.0
1047,12,A,mobile,social,38,1.15,10,4,0,0,0,0.0
1122,12,B,mobile,social,46,1.09,5,2,10,0,0,0.0
1183,12,B,mobile,search,32,3.28,7,3,10,0,0,0.0
1229,12,A,desktop,search,42,5.2,4,3,10,0,0,0.0
1249,12,B,mobile,ads,33,1.88,9,2,10,0,0,0.0
1269,12,B,desktop,ads,32,0.4,3,4,0,0,0,0.0
1272,12,B,desktop,ads,35,4.5,6,2,0,0,0,0.0
1284,12,B,mobile,ads,40,4.78,8,1,5,0,1,58.24
1317,12,A,mobile,direct,28,3.94,4,3,5,0,0,0.0
1330,12,B,desktop,search,33,5.45,7,2,0,0,0,0.0
1412,12,A,desktop,direct,25,1.98,10,2,0,0,0,0.0
1421,12,B,mobile,social,18,3.34,6,4,5,0,0,0.0
1427,12,A,mobile,ads,39,5.64,4,2,0,0,0,0.0
1466,12,A,mobile,search,16,6.2,6,2,10,0,0,0.0
1553,12,B,desktop,social,16,3.89,7,0,10,0,0,0.0
1610,12,A,desktop,ads,37,5.03,7,2,5,0,0,0.0
1630,12,A,desktop,search,27,3.03,6,4,0,0,1,70.79
1667,12,B,mobile,search,38,3.46,8,5,5,0,0,0.0
1687,12,A,mobile,search,33,4.01,4,2,10,0,0,0.0
1731,12,B,mobile,search,26,5.58,8,2,10,0,0,0.0
1741,12,A,desktop,search,29,2.79,3,3,0,0,0,0.0
1763,12,B,desktop,search,16,3.27,7,3,0,0,1,34.63
1794,12,A,mobile,direct,38,2.21,9,2,15,0,0,0.0
1859,12,A,desktop,social,30,2.36,5,1,10,0,1,84.34
1902,12,A,mobile,search,42,4.48,6,5,5,0,0,0.0
1914,12,B,mobile,search,34,5.08,4,5,10,0,0,0.0
1955,12,B,mobile,direct,27,2.7,4,6,5,0,0,0.0
2021,12,A,desktop,ads,32,4.4,9,4,10,0,0,0.0
2049,12,A,mobile,search,39,4.27,4,0,0,0,0,0.0
2053,12,A,mobile,ads,28,2.51,4,3,5,0,0,0.0
2059,12,A,mobile,direct,22,4.01,8,5,5,0,0,0.0
2139,12,B,desktop,search,16,2.97,5,3,0,0,1,40.39
2147,12,B,mobile,ads,25,2.73,4,0,10,0,0,0.0
2195,12,B,mobile,direct,35,1.34,6,3,0,0,0,0.0
2199,12,B,mobile,social,46,6.14,7,2,0,0,0,0.0
2211,12,B,mobile,ads,27,4.66,6,4,5,0,0,0.0
2252,12,B,desktop,social,29,2.31,6,3,0,0,0,0.0
2268,12,A,desktop,ads,38,4.02,7,3,0,0,0,0.0
2301,12,A,desktop,search,25,4.13,2,4,5,0,0,0.0
2306,12,B,mobile,ads,29,4.2,7,3,5,0,1,22.12
2327,12,B,mobile,direct,24,5.76,8,5,5,0,1,40.4
2384,12,B,desktop,ads,43,4.23,7,6,0,0,0,0.0
2461,12,B,mobile,search,34,3.0,3,1,5,0,0,0.0
2463,12,B,desktop,social,39,6.21,8,3,5,0,1,110.54
2561,12,A,mobile,social,24,2.35,9,4,0,0,0,0.0
2601,12,A,desktop,social,41,2.63,4,2,5,0,0,0.0
2605,12,A,desktop,direct,40,3.06,3,3,5,0,0,0.0
2633,12,A,desktop,search,43,6.08,11,2,5,0,1,86.94
2647,12,A,mobile,ads,32,2.65,12,2,0,0,0,0.0
2675,12,A,mobile,social,41,3.56,5,3,10,0,0,0.0
2684,12,A,mobile,social,24,3.67,7,4,0,0,0,0.0
2686,12,B,mobile,search,20,5.98,6,5,15,0,0,0.0
2699,12,A,desktop,ads,30,6.0,6,1,0,0,0,0.0
2700,12,B,mobile,social,30,1.13,6,7,0,0,0,0.0
2756,12,A,mobile,direct,16,1.83,4,6,5,0,1,15.28
2757,12,A,mobile,ads,28,4.16,6,4,5,0,0,0.0
2766,12,B,desktop,ads,16,3.96,8,2,0,0,0,0.0
2768,12,B,desktop,ads,39,4.84,3,2,0,0,0,0.0
2769,12,B,mobile,direct,18,2.31,10,2,0,0,0,0.0
2793,12,B,desktop,ads,34,2.52,3,3,0,0,0,0.0
2798,12,B,mobile,search,50,3.69,5,3,0,0,0,0.0
2834,12,A,mobile,search,21,4.3,6,1,5,0,0,0.0
2839,12,A,mobile,ads,29,4.1,8,4,0,0,0,0.0
2911,12,A,desktop,ads,30,4.03,4,1,5,0,0,0.0
2927,12,B,mobile,search,19,2.93,4,4,10,0,0,0.0
2988,12,B,desktop,social,36,5.11,9,5,0,0,1,24.2
2992,12,A,mobile,ads,16,1.54,9,3,5,0,0,0.0
3090,12,A,desktop,ads,39,4.07,5,4,5,0,0,0.0
3113,12,B,desktop,social,37,2.83,6,4,5,0,0,0.0
3148,12,B,mobile,social,36,1.47,8,3,5,0,0,0.0
3153,12,B,desktop,ads,36,4.58,7,6,0,0,0,0.0
3274,12,A,desktop,search,40,4.79,6,6,0,0,1,55.58
3279,12,B,mobile,direct,40,3.72,5,4,5,0,1,72.88
3369,12,A,mobile,search,17,1.88,8,4,0,0,0,0.0
3374,12,A,desktop,social,35,4.13,9,1,5,0,0,0.0
3379,12,B,mobile,direct,33,2.85,6,1,0,0,0,0.0
3401,12,A,desktop,social,25,2.67,8,3,5,0,0,0.0
3420,12,A,desktop,ads,16,3.45,8,5,5,0,0,0.0
3423,12,A,mobile,ads,37,4.73,8,3,5,0,1,39.68
3453,12,A,mobile,search,42,4.56,7,3,5,0,0,0.0
3454,12,B,desktop,ads,44,1.09,2,3,0,0,0,0.0
3464,12,A,mobile,direct,39,5.09,10,6,5,0,1,13.21
3508,12,A,desktop,social,35,6.56,11,4,0,0,0,0.0
3559,12,B,desktop,search,27,3.35,4,3,10,0,0,0.0
3599,12,A,mobile,search,17,4.29,8,2,0,0,0,0.0
14,13,A,desktop,search,42,5.07,7,3,10,1,1,40.97
34,13,A,desktop,search,34,5.65,7,1,5,1,1,34.79
38,13,B,desktop,search,38,3.12,7,1,10,1,0,0.0
48,13,B,mobile,ads,33,0.4,3,5,0,1,0,0.0
88,13,B,mobile,search,45,3.01,4,5,10,1,0,0.0
145,13,B,mobile,ads,50,0.84,3,2,0,1,1,62.51
180,13,A,mobile,ads,44,5.3,5,2,10,1,0,0.0
226,13,B,desktop,social,41,2.32,6,7,5,1,0,0.0
227,13,A,desktop,search,29,3.87,9,3,0,1,0,0.0
258,13,A,mobile,search,22,4.8,7,6,0,1,0,0.0
278,13,A,desktop,search,16,3.08,6,3,0,1,0,0.0
290,13,A,mobile,direct,37,2.95,6,1,10,1,0,0.0
292,13,A,mobile,direct,23,4.27,8,1,0,1,0,0.0
317,13,A,mobile,search,42,4.21,7,5,5,1,0,0.0
342,13,B,desktop,search,38,2.16,8,0,0,1,0,0.0
350,13,A,desktop,search,35,3.2,8,2,10,1,1,54.55
375,13,A,desktop,search,26,4.67,8,3,5,1,1,62.88
410,13,B,desktop,social,22,4.84,8,4,0,1,1,27.92
422,13,B,mobile,search,27,4.87,5,4,5,1,0,0.0
460,13,A,mobile,ads,31,3.26,6,4,10,1,0,0.0
495,13,B,desktop,ads,22,5.84,7,3,15,1,0,0.0
532,13,A,desktop,ads,35,1.99,6,5,15,1,1,40.08
549,13,A,desktop,ads,40,4.05,8,3,5,1,0,0.0
571,13,A,desktop,social,16,4.7,8,2,0,1,0,0.0
575,13,B,desktop,ads,41,4.38,10,4,5,1,0,0.0
583,13,A,desktop,ads,20,3.24,5,4,5,1,1,39.23
746,13,B,desktop,social,33,2.42,7,1,5,1,0,0.0
783,13,B,desktop,social,42,6.82,8,2,5,1,0,0.0
793,13,B,desktop,ads,40,2.85,5,3,0,1,0,0.0
807,13,B,desktop,ads,31,1.85,6,4,5,1,0,0.0
887,13,A,desktop,search,28,5.15,6,2,0,1,0,0.0
905,13,B,desktop,direct,34,1.78,9,6,10,1,0,0.0
925,13,A,desktop,direct,27,1.48,4,5,5,1,0,0.0
1009,13,B,desktop,direct,32,4.58,9,3,5,1,0,0.0
1050,13,A,desktop,direct,26,2.69,5,2,5,1,0,0.0
1090,13,A,mobile,social,44,4.21,5,1,5,1,0,0.0
1123,13,A,desktop,search,33,3.38,4,3,5,1,1,126.91
1127,13,A,mobile,search,17,4.34,6,1,0,1,0,0.0
1162,13,A,desktop,social,32,4.56,8,0,0,1,0,0.0
1165,13,A,desktop,ads,22,4.74,4,4,0,1,1,47.12
1172,13,A,desktop,direct,18,1.87,7,3,0,1,1,17.08
1200,13,A,mobile,search,24,5.42,8,3,5,1,0,0.0
1202,13,B,mobile,ads,28,4.34,5,0,0,1,0,0.0
1307,13,B,desktop,social,36,5.16,7,5,10,1,1,55.33
1338,13,A,desktop,social,43,4.11,7,2,5,1,0,0.0
1374,13,A,mobile,search,39,6.99,5,2,15,1,0,0.0
1388,13,B,desktop,search,32,4.43,5,6,0,1,1,86.98
1397,13,B,desktop,search,23,2.82,8,5,0,1,0,0.0
1482,13,B,mobile,direct,42,3.99,8,3,10,1,1,84.56
1483,13,A,desktop,ads,30,1.07,8,4,0,1,0,0.0
1496,13,B,desktop,social,35,4.68,9,1,5,1,0,0.0
1547,13,B,mobile,social,29,4.07,7,7,5,1,1,34.49
1576,13,B,desktop,search,28,6.3,3,7,0,1,0,0.0
1580,13,B,desktop,search,40,1.56,5,4,5,1,0,0.0
1594,13,A,desktop,ads,33,1.41,6,3,5,1,0,0.0
1604,13,A,mobile,search,47,5.95,5,1,0,1,0,0.0
1716,13,B,mobile,ads,35,2.22,8,3,5,1,0,0.0
1749,13,A,mobile,social,19,4.23,5,3,0,1,0,0.0
1785,13,A,desktop,ads,31,4.1,7,2,0,1,0,0.0
1791,13,B,desktop,search,29,5.36,8,2,0,1,0,0.0
1810,13,B,desktop,ads,37,3.22,8,9,5,1,0,0.0
1899,13,B,desktop,ads,34,6.28,6,1,15,1,0,0.0
1908,13,A,desktop,ads,31,4.7,3,7,5,1,0,0.0
1917,13,B,mobile,ads,27,5.94,9,3,0,1,0,0.0
1933,13,A,mobile,ads,16,1.17,7,1,0,1,0,0.0
1947,13,A,mobile,search,33,4.72,10,3,5,1,0,0.0
1991,13,B,mobile,ads,40,4.32,4,4,15,1,1,108.45
2007,13,A,desktop,direct,41,1.27,6,3,5,1,0,0.0
2013,13,A,mobile,search,17,4.0,4,1,0,1,0,0.0
2050,13,B,mobile,ads,45,0.4,8,4,10,1,1,18.7
2057,13,A,desktop,ads,48,1.61,11,5,0,1,1,244.64
2076,13,A,mobile,direct,42,3.67,5,5,0,1,0,0.0
2081,13,B,mobile,direct,21,2.86,7,4,5,1,0,0.0
2082,13,B,desktop,search,30,2.97,7,4,0,1,0,0.0
2084,13,A,mobile,social,24,3.07,4,5,5,1,0,0.0
2100,13,A,desktop,ads,30,3.51,10,2,10,1,1,107.77
2104,13,B,mobile,direct,27,6.38,8,3,5,1,1,102.48
2122,13,A,desktop,social,27,2.78,8,5,0,1,1,89.4
2128,13,B,desktop,social,33,4.76,7,1,5,1,0,0.0
2160,13,B,mobile,search,48,4.12,7,6,10,1,0,0.0
2172,13,B,mobile,direct,35,5.12,8,1,0,1,0,0.0
2208,13,A,mobile,ads,45,3.08,4,2,10,1,1,139.12
2220,13,B,desktop,direct,23,6.05,7,0,0,1,1,77.7
2242,13,B,mobile,search,16,1.93,6,6,0,1,0,0.0
2243,13,A,desktop,social,36,2.61,6,4,5,1,0,0.0
2325,13,A,desktop,social,21,4.91,6,1,5,1,0,0.0
2342,13,A,mobile,direct,31,2.8,8,1,5,1,0,0.0
2347,13,B,mobile,ads,38,6.76,7,2,10,1,0,0.0
2356,13,B,mobile,search,35,2.69,7,4,0,1,1,8.82
2426,13,B,desktop,ads,16,2.09,6,3,5,1,0,0.0
2434,13,B,mobile,search,28,5.22,3,3,0,1,0,0.0
2464,13,B,desktop,search,49,4.28,10,0,0,1,0,0.0
2469,13,A,mobile,direct,28,2.8,6,2,5,1,0,0.0
2503,13,B,desktop,search,19,3.19,10,1,0,1,0,0.0
2540,13,B,desktop,direct,32,6.57,8,2,0,1,0,0.0
2607,13,B,desktop,ads,48,3.59,8,4,5,1,0,0.0
2616,13,B,desktop,search,16,2.84,8,7,0,1,1,66.94
2644,13,A,desktop,social,33,4.47,5,3,5,1,0,0.0
2653,13,A,desktop,search,26,2.31,6,10,5,1,0,0.0
2659,13,B,mobile,ads,32,5.3,3,3,5,1,0,0.0
2663,13,B,mobile,social,33,6.19,6,3,0,1,0,0.0
2671,13,A,mobile,ads,36,4.99,10,1,5,1,0,0.0
2718,13,B,desktop,search,35,3.76,9,3,0,1,0,0.0
2750,13,A,mobile,search,56,1.06,9,2,0,1,1,56.11
2779,13,A,desktop,search,30,3.08,4,2,0,1,0,0.0
2820,13,A,mobile,social,20,3.77,3,4,0,1,0,0.0
2874,13,B,mobile,ads,39,2.55,6,5,5,1,0,0.0
2876,13,B,desktop,ads,33,3.33,8,4,5,1,0,0.0
2897,13,A,mobile,ads,29,2.48,9,1,0,1,0,0.0
2919,13,A,mobile,ads,41,3.32,7,2,5,1,0,0.0
2929,13,B,desktop,social,27,6.22,11,2,5,1,0,0.0
2934,13,B,mobile,search,34,2.26,8,1,0,1,0,0.0
2981,13,A,mobile,social,27,3.78,6,4,5,1,0,0.0
3021,13,B,mobile,ads,27,5.53,8,3,5,1,0,0.0
3032,13,B,desktop,search,33,3.1,10,9,0,1,0,0.0
3038,13,B,desktop,ads,19,4.77,6,3,15,1,1,41.21
3096,13,B,mobile,search,26,2.88,9,5,0,1,0,0.0
3114,13,B,mobile,ads,34,4.12,11,3,0,1,1,36.54
3124,13,A,mobile,ads,46,6.12,6,4,5,1,0,0.0
3172,13,B,mobile,social,44,4.3,5,4,10,1,0,0.0
3206,13,A,mobile,social,30,4.41,10,7,0,1,0,0.0
3225,13,A,desktop,social,33,5.01,3,4,0,1,0,0.0
3256,13,B,desktop,ads,37,3.32,5,2,0,1,0,0.0
3260,13,A,mobile,social,34,4.37,7,3,0,1,0,0.0
3277,13,B,desktop,ads,25,3.52,6,5,0,1,0,0.0
3284,13,A,mobile,direct,19,1.75,10,2,0,1,0,0.0
3302,13,A,mobile,search,31,3.61,4,2,5,1,0,0.0
3306,13,B,desktop,social,21,2.8,10,2,0,1,1,214.64
3325,13,A,mobile,social,40,3.26,7,3,0,1,0,0.0
3337,13,B,desktop,social,23,2.95,5,2,10,1,0,0.0
3338,13,B,mobile,social,42,2.13,10,0,15,1,1,29.84
3357,13,B,desktop,ads,26,4.43,11,4,0,1,1,74.14
3370,13,B,mobile,direct,38,3.62,6,1,5,1,0,0.0
3380,13,A,desktop,ads,23,3.85,3,3,0,1,1,33.84
3393,13,B,desktop,search,27,2.14,10,1,0,1,0,0.0
3398,13,B,desktop,ads,18,4.17,4,3,10,1,0,0.0
3461,13,A,mobile,search,30,5.7,3,4,5,1,1,52.23
3469,13,A,mobile,direct,22,4.55,7,1,5,1,0,0.0
3504,13,A,desktop,search,39,1.16,5,1,10,1,0,0.0
3557,13,B,mobile,search,26,5.08,8,2,5,1,0,0.0
3579,13,B,desktop,ads,22,3.9,6,0,0,1,0,0.0
3583,13,A,mobile,search,26,3.74,6,5,10,1,0,0.0
1,14,A,mobile,ads,16,6.55,5,4,5,0,0,0.0
2,14,B,desktop,social,30,6.0,5,3,10,0,0,0.0
8,14,A,desktop,direct,16,3.96,8,2,0,0,0,0.0
12,14,B,mobile,social,22,3.35,6,3,15,0,0,0.0
41,14,B,desktop,ads,29,1.29,5,6,0,0,0,0.0
69,14,B,desktop,ads,35,3.66,6,2,0,0,1,16.63
98,14,B,mobile,ads,38,5.24,5,4,5,0,1,56.5
102,14,B,desktop,social,23,4.28,4,2,0,0,0,0.0
121,14,A,mobile,direct,34,4.44,4,2,10,0,0,0.0
125,14,B,desktop,ads,41,2.98,7,1,5,0,0,0.0
134,14,B,mobile,direct,34,7.28,8,2,10,0,0,0.0
154,14,B,desktop,search,34,1.55,8,5,0,0,0,0.0
169,14,B,desktop,direct,34,3.26,5,1,15,0,0,0.0
181,14,B,mobile,search,29,2.8,8,3,5,0,0,0.0
182,14,A,mobile,ads,32,3.87,6,4,5,0,1,43.33
270,14,A,desktop,ads,17,2.27,6,4,10,0,0,0.0
309,14,A,mobile,search,41,4.18,8,4,0,0,0,0.0
391,14,B,desktop,ads,46,2.62,5,3,0,0,1,75.55
424,14,B,desktop,ads,30,3.12,3,3,0,0,0,0.0
457,14,A,desktop,social,19,3.44,6,1,0,0,0,0.0
462,14,B,mobile,direct,24,2.0,5,4,5,0,0,0.0
478,14,B,mobile,social,26,2.96,4,4,0,0,1,20.04
517,14,A,mobile,search,35,3.31,4,0,10,0,0,0.0
544,14,B,mobile,direct,36,2.86,3,1,0,0,0,0.0
558,14,B,mobile,social,28,3.29,4,4,0,0,0,0.0
588,14,A,desktop,direct,35,4.76,8,3,0,0,0,0.0
620,14,B,mobile,social,31,4.73,8,2,0,0,0,0.0
638,14,A,desktop,search,25,4.48,7,1,15,0,0,0.0
646,14,A,mobile,search,33,3.2,7,0,5,0,0,0.0
674,14,B,mobile,direct,24,4.11,5,6,5,0,0,0.0
685,14,B,mobile,social,34,3.36,5,3,5,0,1,29.0
722,14,B,mobile,ads,30,4.83,7,4,10,0,0,0.0
759,14,B,desktop,social,24,1.72,4,2,5,0,0,0.0
787,14,B,desktop,social,43,3.63,5,0,5,0,0,0.0
805,14,A,mobile,social,54,0.4,5,1,5,0,0,0.0
838,14,B,desktop,social,16,4.75,11,3,0,0,0,0.0
949,14,B,mobile,direct,34,3.21,3,7,0,0,1,14.79
968,14,A,desktop,search,33,5.03,8,4,0,0,1,103.65
979,14,B,desktop,search,48,3.27,4,2,0,0,0,0.0
992,14,B,desktop,ads,26,6.48,7,6,0,0,0,0.0
1031,14,B,mobile,ads,33,3.05,7,2,10,0,1,29.05
1033,14,A,mobile,social,39,4.44,7,4,0,0,0,0.0
1089,14,A,mobile,social,38,4.33,5,2,0,0,0,0.0
1098,14,B,mobile,direct,39,0.56,5,2,15,0,1,52.95
1132,14,B,mobile,search,45,3.57,7,5,10,0,0,0.0
1140,14,A,mobile,social,36,2.86,6,4,0,0,1,87.69
1176,14,B,mobile,ads,35,6.63,6,7,0,0,1,55.81
1205,14,B,mobile,ads,34,4.37,7,0,0,0,0,0.0
1221,14,B,mobile,social,25,3.62,6,7,5,0,0,0.0
1230,14,A,desktop,social,33,5.13,5,1,10,0,0,0.0
1248,14,B,mobile,search,35,7.52,6,2,10,0,0,0.0
1252,14,B,desktop,direct,30,6.11,9,0,5,0,1,36.55
1255,14,A,desktop,social,24,5.68,8,3,15,0,0,0.0
1320,14,A,desktop,ads,31,2.96,5,7,10,0,0,0.0
1321,14,A,desktop,search,30,4.59,8,2,0,0,0,0.0
1351,14,B,desktop,search,35,2.38,4,3,15,0,0,0.0
1371,14,A,mobile,direct,22,4.19,6,0,10,0,0,0.0
1373,14,B,desktop,social,22,7.16,7,5,0,0,1,20.08
1380,14,A,mobile,search,35,3.98,10,5,10,0,0,0.0
1381,14,A,mobile,search,41,6.25,11,2,0,0,0,0.0
1478,14,A,desktop,direct,32,3.34,5,1,15,0,0,0.0
1485,14,B,desktop,social,26,4.27,5,2,5,0,0,0.0
1508,14,B,desktop,social,16,2.47,5,3,5,0,0,0.0
1520,14,A,mobile,social,24,3.21,8,5,5,0,1,161.38
1607,14,B,mobile,search,28,3.3,4,0,10,0,1,57.89
1623,14,A,mobile,ads,25,5.23,7,5,0,0,0,0.0
1641,14,A,mobile,social,30,2.39,4,3,10,0,0,0.0
1653,14,A,mobile,search,23,4.37,8,1,5,0,0,0.0
1658,14,B,desktop,ads,31,7.47,6,1,0,0,0,0.0
1663,14,B,mobile,ads,26,2.96,5,2,5,0,0,0.0
1684,14,B,mobile,search,16,4.19,7,5,5,0,0,0.0
1722,14,A,mobile,social,18,3.27,4,3,0,0,0,0.0
1739,14,A,mobile,direct,35,3.1,8,2,0,0,0,0.0
1747,14,A,desktop,ads,38,2.6,8,4,10,0,0,0.0
1764,14,A,mobile,ads,40,2.08,6,3,0,0,1,28.23
1775,14,B,mobile,social,35,6.17,6,1,10,0,0,0.0
1815,14,B,desktop,ads,43,3.92,6,2,5,0,1,27.14
1821,14,B,mobile,ads,20,6.56,6,2,5,0,0,0.0
1840,14,B,mobile,search,40,4.71,7,2,0,0,0,0.0
1848,14,A,mobile,search,21,2.84,9,0,5,0,0,0.0
1887,14,A,desktop,ads,27,3.14,3,2,5,0,1,57.26
1900,14,A,mobile,search,34,3.12,6,0,5,0,0,0.0
1927,14,B,mobile,ads,46,3.67,4,3,10,0,1,91.77
1943,14,B,mobile,search,16,1.34,11,3,0,0,1,38.69
1997,14,A,desktop,social,30,2.26,8,2,0,0,0,0.0
2004,14,A,mobile,ads,19,2.29,8,3,5,0,0,0.0
2031,14,B,mobile,search,17,5.69,6,1,0,0,0,0.0
2038,14,A,desktop,social,24,3.28,5,2,5,0,1,26.17
2062,14,A,mobile,direct,30,2.86,5,5,5,0,1,55.93
2102,14,B,mobile,ads,34,2.84,11,3,15,0,0,0.0
2134,14,B,mobile,search,21,2.28,9,5,0,0,0,0.0
2138,14,B,desktop,search,33,3.81,6,2,10,0,1,30.9
2207,14,A,mobile,search,46,2.25,7,4,0,0,0,0.0
2229,14,A,mobile,search,20,5.2,10,2,0,0,0,0.0
2314,14,A,desktop,ads,34,4.7,7,3,5,0,0,0.0
2319,14,B,mobile,ads,47,2.27,4,3,0,0,0,0.0
2328,14,A,mobile,direct,22,3.32,3,1,0,0,0,0.0
2333,14,B,mobile,search,43,4.25,5,5,10,0,0,0.0
2335,14,B,desktop,social,36,4.33,3,1,0,0,0,0.0
2409,14,B,mobile,ads,25,3.52,5,1,0,0,0,0.0
2423,14,B,desktop,ads,22,4.14,9,5,0,0,1,77.02
2442,14,B,mobile,social,34,3.26,9,2,5,0,1,89.11
2488,14,B,desktop,social,38,3.09,7,2,5,0,0,0.0
2501,14,A,desktop,direct,43,0.5,8,5,5,0,0,0.0
2508,14,B,mobile,search,19,3.74,5,4,15,0,1,67.62
2509,14,B,mobile,ads,28,0.49,4,2,5,0,0,0.0
2510,14,A,mobile,social,43,3.22,8,5,0,0,0,0.0
2600,14,A,mobile,search,36,2.35,8,4,0,0,1,60.69
2615,14,A,mobile,ads,33,1.77,9,1,5,0,0,0.0
2636,14,B,mobile,search,29,3.03,3,5,0,0,0,0.0
2639,14,B,mobile,search,33,1.6,8,0,0,0,0,0.0
2698,14,B,mobile,search,26,4.22,9,6,0,0,0,0.0
2707,14,A,desktop,ads,48,5.19,6,2,10,0,1,35.66
2772,14,A,mobile,search,33,4.46,5,3,0,0,0,0.0
2774,14,A,mobile,ads,19,4.11,4,1,0,0,0,0.0
2780,14,B,mobile,direct,30,3.6,10,0,0,0,0,0.0
2815,14,A,desktop,search,27,5.53,4,2,0,0,0,0.0
2868,14,B,desktop,social,31,5.6,7,1,0,0,0,0.0
2871,14,B,mobile,search,39,0.4,7,5,0,0,1,126.04
2873,14,B,mobile,direct,19,6.47,3,6,5,0,1,45.97
2884,14,B,desktop,social,36,5.96,7,10,0,0,0,0.0
2904,14,B,mobile,search,21,2.39,7,6,0,0,0,0.0
2924,14,A,mobile,social,32,4.78,8,1,0,0,0,0.0
2958,14,B,desktop,social,34,3.8,5,3,5,0,0,0.0
2980,14,B,mobile,search,36,3.09,6,5,0,0,0,0.0
2991,14,B,mobile,social,29,4.69,8,0,15,0,0,0.0
3010,14,A,desktop,social,39,3.97,6,2,5,0,0,0.0
3013,14,B,mobile,ads,49,3.64,8,3,15,0,0,0.0
3022,14,A,mobile,direct,39,4.05,6,1,0,0,0,0.0
3041,14,B,mobile,search,39,0.49,9,1,10,0,1,34.87
3049,14,A,desktop,social,30,4.39,6,4,0,0,0,0.0
3075,14,B,mobile,social,16,2.44,6,1,5,0,0,0.0
